"","location_id","X","sex","age_start","age_end","year_start","year_end","mean","standard_error","measure","ow","bmi","fpg","location_name","region_name"
"83",44,8657,"Female",45,49,1995,1995,1.53998107042e-05,3.80094184994845e-05,"Sincidence",0.515752042841753,25.32025,4.93903556134376,"Bosnia and Herzegovina","Central Europe"
"84",44,453,"Female",10,14,1998,2010,0.000159,1e-04,"Sincidence",0.130474405519273,26.071003731901,0,"Bosnia and Herzegovina","Central Europe"
"85",44,11182,"Male",90,94,1995,1995,2.98068203328e-05,3.80848185073753e-05,"Sincidence",0.281112264871829,24.7466670438447,5.12328318459193,"Bosnia and Herzegovina","Central Europe"
"86",44,11177,"Male",25,29,1995,1995,5.62100172366e-05,2.46135521412251e-05,"Sincidence",0.279534030587163,24.7466670438447,4.36159914210551,"Bosnia and Herzegovina","Central Europe"
"87",44,2129,"Female",10,14,1995,1995,5.26e-05,1e-04,"Sincidence",0.0911431639222998,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"88",44,11179,"Male",75,79,1995,1995,1.9909391332e-05,4.31346199725398e-05,"Sincidence",0.336505277123085,24.7466670438447,5.23003675849431,"Bosnia and Herzegovina","Central Europe"
"89",44,11178,"Male",30,34,1995,1995,5.00324681685e-05,2.77654208065821e-05,"Sincidence",0.373555754388106,24.7466670438447,4.45955814198055,"Bosnia and Herzegovina","Central Europe"
"90",44,8654,"Female",95,99,1995,1995,3.10640437782e-05,3.00173159927254e-05,"Sincidence",0,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"91",44,11452,"Male",80,84,2000,2000,2.26303559657e-05,4.17463472006099e-05,"Sincidence",0.367434464822334,25.3564572939917,5.41658664553511,"Bosnia and Herzegovina","Central Europe"
"92",44,8653,"Female",90,94,1995,1995,2.52746798545e-05,3.29711273736313e-05,"Sincidence",0.37838505693508,25.32025,5.31874200776276,"Bosnia and Herzegovina","Central Europe"
"93",44,11456,"Male",35,39,2000,2000,4.35531997347e-05,3.1071230752534e-05,"Sincidence",0.546001252914414,25.3564572939917,4.72807963311618,"Bosnia and Herzegovina","Central Europe"
"94",44,8914,"Female",60,64,2000,2000,1.40423339142e-05,3.87020214252053e-05,"Sincidence",0.710489506875727,25.84217,5.47396474476434,"Bosnia and Herzegovina","Central Europe"
"95",44,8924,"Female",85,89,2000,2000,2.12814818531e-05,3.50085107301102e-05,"Sincidence",0.445473847432522,25.84217,5.51363462688352,"Bosnia and Herzegovina","Central Europe"
"96",44,8655,"Female",35,39,1995,1995,1.67730813643e-05,3.73087573287016e-05,"Sincidence",0.348540029383277,25.32025,4.6715622267033,"Bosnia and Herzegovina","Central Europe"
"97",44,11184,"Male",35,39,1995,1995,4.35531997347e-05,3.1071230752534e-05,"Sincidence",0.446147484206715,24.7466670438447,4.59151112979427,"Bosnia and Herzegovina","Central Europe"
"98",44,8650,"Female",55,59,1995,1995,1.40997128138e-05,3.86727459384859e-05,"Sincidence",0.662327572384133,25.32025,5.18782881674808,"Bosnia and Herzegovina","Central Europe"
"99",44,8651,"Female",80,84,1995,1995,1.90844617159e-05,3.61294599692441e-05,"Sincidence",0.37838505693508,25.32025,5.37427059150644,"Bosnia and Herzegovina","Central Europe"
"100",44,8928,"Female",40,44,2000,2000,1.58997363271e-05,3.77543497192194e-05,"Sincidence",0.512612963988517,25.84217,4.86880499300035,"Bosnia and Herzegovina","Central Europe"
"101",44,8917,"Female",75,79,2000,2000,1.72195480106e-05,3.70809640376914e-05,"Sincidence",0.44860607594416,25.84217,5.53278666969672,"Bosnia and Herzegovina","Central Europe"
"102",44,8918,"Female",15,19,2000,2000,4.18822334555e-05,2.44977300398036e-05,"Sincidence",0.0750834853884427,25.84217,0,"Bosnia and Herzegovina","Central Europe"
"103",44,8915,"Female",65,69,2000,2000,1.46276586917e-05,3.84033808470534e-05,"Sincidence",0.734005723889792,25.84217,5.55537215858965,"Bosnia and Herzegovina","Central Europe"
"104",44,11459,"Male",50,54,2000,2000,2.77862875019e-05,3.91157215478585e-05,"Sincidence",0.61928931493439,25.3564572939917,5.13737732803887,"Bosnia and Herzegovina","Central Europe"
"105",44,11451,"Male",75,79,2000,2000,1.9909391332e-05,4.31346199725398e-05,"Sincidence",0.420701772909205,25.3564572939917,5.42754954092456,"Bosnia and Herzegovina","Central Europe"
"106",44,11181,"Male",85,89,1995,1995,2.61341230933e-05,3.99586780621782e-05,"Sincidence",0.281112264871829,24.7466670438447,5.16565800315756,"Bosnia and Herzegovina","Central Europe"
"107",44,8926,"Female",95,99,2000,2000,3.10640437782e-05,3.00173159927254e-05,"Sincidence",0,25.84217,0,"Bosnia and Herzegovina","Central Europe"
"108",44,8925,"Female",90,94,2000,2000,2.52746798545e-05,3.29711273736313e-05,"Sincidence",0.445473847432522,25.84217,5.46036817142583,"Bosnia and Herzegovina","Central Europe"
"109",44,11189,"Male",60,64,1995,1995,1.92641045891e-05,4.34638539523424e-05,"Sincidence",0.534610254715717,24.7466670438447,5.14882182424276,"Bosnia and Herzegovina","Central Europe"
"110",44,8656,"Female",40,44,1995,1995,1.58997363271e-05,3.77543497192194e-05,"Sincidence",0.436713101672654,25.32025,4.75940636953776,"Bosnia and Herzegovina","Central Europe"
"111",44,8658,"Female",50,54,1995,1995,1.479980675e-05,3.83155485911253e-05,"Sincidence",0.588332726795833,25.32025,5.07077164309067,"Bosnia and Herzegovina","Central Europe"
"112",44,8648,"Female",25,29,1995,1995,2.04963184808e-05,3.5409111648542e-05,"Sincidence",0.212789988258555,25.32025,4.44377990774634,"Bosnia and Herzegovina","Central Europe"
"113",44,2140,"Male",10,14,1995,1995,5.07e-05,1e-04,"Sincidence",0.0850992378490638,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"114",44,11190,"Male",65,69,1995,1995,1.77561137214e-05,4.42332511859624e-05,"Sincidence",0.461010597087695,24.7466670438447,5.27156008896381,"Bosnia and Herzegovina","Central Europe"
"115",44,8930,"Female",50,54,2000,2000,1.479980675e-05,3.83155485911253e-05,"Sincidence",0.657788728015675,25.84217,5.2439660995887,"Bosnia and Herzegovina","Central Europe"
"116",44,11457,"Male",40,44,2000,2000,3.78290693513e-05,3.3991759103336e-05,"Sincidence",0.610213728170988,25.3564572939917,4.86676804101423,"Bosnia and Herzegovina","Central Europe"
"117",44,8647,"Female",20,24,1995,1995,2.50916825399e-05,3.30644950661213e-05,"Sincidence",0.114475346977444,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"118",44,447,"Male",10,14,1998,2010,0.00015,1e-04,"Sincidence",0.140558854620952,25.6380443424525,0,"Bosnia and Herzegovina","Central Europe"
"119",44,2143,"Male",5,9,1990,1990,4.59e-05,1e-04,"Sincidence",0.100679550253146,24.5373375413432,0,"Bosnia and Herzegovina","Central Europe"
"120",44,8927,"Female",35,39,2000,2000,1.67730813643e-05,3.73087573287016e-05,"Sincidence",0.416330511897112,25.84217,4.76011915002475,"Bosnia and Herzegovina","Central Europe"
"121",44,2141,"Male",0,4,1990,1990,1.04e-05,1e-04,"Sincidence",0.156792834489461,24.5373375413432,0,"Bosnia and Herzegovina","Central Europe"
"122",44,2126,"Female",5,9,1995,1995,4.78e-05,1e-04,"Sincidence",0.123649255696798,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"123",44,11185,"Male",40,44,1995,1995,3.78290693513e-05,3.3991759103336e-05,"Sincidence",0.506092670419587,24.7466670438447,4.70976443660181,"Bosnia and Herzegovina","Central Europe"
"124",44,11447,"Male",15,19,2000,2000,8.27691503695e-05,1.42700214454009e-05,"Sincidence",0.103187576021363,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"125",44,446,"Male",5,9,1998,2010,0.000155,1e-04,"Sincidence",0.158457829971297,25.6380443424525,0,"Bosnia and Herzegovina","Central Europe"
"126",44,8923,"Female",80,84,2000,2000,1.90844617159e-05,3.61294599692441e-05,"Sincidence",0.445473847432522,25.84217,5.52413851547162,"Bosnia and Herzegovina","Central Europe"
"127",44,8646,"Female",15,19,1995,1995,4.18822334555e-05,2.44977300398036e-05,"Sincidence",0.0615251598815674,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"128",44,8649,"Female",30,34,1995,1995,1.80198551365e-05,3.66726365723845e-05,"Sincidence",0.267276998129564,25.32025,4.5364119606533,"Bosnia and Herzegovina","Central Europe"
"129",44,1024,"Female",0,4,1995,1995,3.7e-05,1e-04,"Sincidence",0.156724956367641,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"130",44,2127,"Female",10,14,1990,1990,5.26e-05,1e-04,"Sincidence",0.0928330833704473,25.06472,0,"Bosnia and Herzegovina","Central Europe"
"131",44,8644,"Female",70,74,1995,1995,1.56867404459e-05,3.78630230840772e-05,"Sincidence",0.501527706449807,25.32025,5.3176124754154,"Bosnia and Herzegovina","Central Europe"
"132",44,2144,"Male",5,9,1995,1995,4.59e-05,1e-04,"Sincidence",0.101763591072985,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"133",44,448,"Female",15,18,1998,2010,6.6e-05,1e-04,"Sincidence",0.0875571444181431,26.071003731901,0,"Bosnia and Herzegovina","Central Europe"
"134",44,11461,"Male",60,64,2000,2000,1.92641045891e-05,4.34638539523424e-05,"Sincidence",0.633635253865333,25.3564572939917,5.33236692173497,"Bosnia and Herzegovina","Central Europe"
"135",44,1026,"Male",0,4,1995,1995,6.3e-05,1e-04,"Sincidence",0.162959452309385,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"136",44,11450,"Male",30,34,2000,2000,5.00324681685e-05,2.77654208065821e-05,"Sincidence",0.471122612277617,25.3564572939917,4.59644363181567,"Bosnia and Herzegovina","Central Europe"
"137",44,11188,"Male",55,59,1995,1995,2.26074888076e-05,4.17580143323942e-05,"Sincidence",0.468268186959318,24.7466670438447,5.05054537915839,"Bosnia and Herzegovina","Central Europe"
"138",44,8929,"Female",45,49,2000,2000,1.53998107042e-05,3.80094184994845e-05,"Sincidence",0.58844467135972,25.84217,5.09003156745043,"Bosnia and Herzegovina","Central Europe"
"139",44,449,"Female",5,9,1998,2010,0.000147,1e-04,"Sincidence",0.187978400051988,26.071003731901,0,"Bosnia and Herzegovina","Central Europe"
"140",44,8922,"Female",55,59,2000,2000,1.40997128138e-05,3.86727459384859e-05,"Sincidence",0.728473851742463,25.84217,5.35853167843466,"Bosnia and Herzegovina","Central Europe"
"141",44,11453,"Male",85,89,2000,2000,2.61341230933e-05,3.99586780621782e-05,"Sincidence",0.367434464822334,25.3564572939917,5.38141154447614,"Bosnia and Herzegovina","Central Europe"
"142",44,11458,"Male",45,49,2000,2000,3.28601526247e-05,3.65269672835853e-05,"Sincidence",0.569873001505805,25.3564572939917,4.99782307460526,"Bosnia and Herzegovina","Central Europe"
"143",44,8921,"Female",30,34,2000,2000,1.80198551365e-05,3.66726365723845e-05,"Sincidence",0.328420504305879,25.84217,4.59839812730077,"Bosnia and Herzegovina","Central Europe"
"144",44,450,"Male",0,4,1998,2010,0.000123,1e-04,"Sincidence",0.240995357732882,25.6380443424525,0,"Bosnia and Herzegovina","Central Europe"
"145",44,8919,"Female",20,24,2000,2000,2.50916825399e-05,3.30644950661213e-05,"Sincidence",0.143257376289403,25.84217,0,"Bosnia and Herzegovina","Central Europe"
"146",44,11448,"Male",20,24,2000,2000,6.17706652287e-05,2.17764347064347e-05,"Sincidence",0.190072865198368,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"147",44,11449,"Male",25,29,2000,2000,5.62100172366e-05,2.46135521412251e-05,"Sincidence",0.365231830945351,25.3564572939917,4.5006730113759,"Bosnia and Herzegovina","Central Europe"
"148",44,1025,"Female",10,14,1995,1995,7.7e-05,1e-04,"Sincidence",0.0911431639222998,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"149",44,11191,"Male",70,74,1995,1995,1.79712221505e-05,4.41234999707377e-05,"Sincidence",0.441120510327284,24.7466670438447,5.22927782970262,"Bosnia and Herzegovina","Central Europe"
"150",44,8920,"Female",25,29,2000,2000,2.04963184808e-05,3.5409111648542e-05,"Sincidence",0.267137251848672,25.84217,4.49990090445535,"Bosnia and Herzegovina","Central Europe"
"151",44,1023,"Female",5,9,2000,2000,6.9e-05,1e-04,"Sincidence",0.169090039812583,25.84217,0,"Bosnia and Herzegovina","Central Europe"
